cat,label,wdpaid,wdpa_id
822,,23832,23832822
822,,23832,23832822
822,,23832,23832822
822,,23832,23832822
822,,23832,23832822
822,,23832,23832822
822,,23832,23832822
822,,23832,23832822
822,,23832,23832822
822,,23832,23832822
822,,23832,23832822
343,,23837,23837343
343,,23837,23837343
343,,23837,23837343
343,,23837,23837343
343,,23837,23837343
607,,23928,23928607
607,,23928,23928607
56,,2395,239556
1700,,2395,23951700
1700,,2395,23951700
1700,,2395,23951700
1700,,2395,23951700
1700,,2395,23951700
1700,,2395,23951700
194,,23976,23976194
194,,23976,23976194
194,,23976,23976194
240,,23991,23991240
422,,23991,23991422
423,,23991,23991423
453,,23991,23991453
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
758,,23991,23991758
20730,,23991,2399120730
893,,23991,23991893
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
1020,,23991,239911020
1020,,23991,239911020
20730,,23991,2399120730
1118,,23991,239911118
1118,,23991,239911118
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
1355,,23991,239911355
20730,,23991,2399120730
1409,,23991,239911409
20730,,23991,2399120730
1409,,23991,239911409
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
1907,,23991,239911907
20730,,23991,2399120730
20730,,23991,2399120730
3675,,23991,239913675
3997,,23991,239913997
4759,,23991,239914759
20730,,23991,2399120730
4896,,23991,239914896
20730,,23991,2399120730
4896,,23991,239914896
4896,,23991,239914896
5132,,23991,239915132
5479,,23991,239915479
5389,,23991,239915389
5479,,23991,239915479
5479,,23991,239915479
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
6172,,23991,239916172
6587,,23991,239916587
6662,,23991,239916662
6663,,23991,239916663
6714,,23991,239916714
20730,,23991,2399120730
7416,,23991,239917416
7416,,23991,239917416
7416,,23991,239917416
7416,,23991,239917416
7416,,23991,239917416
7030,,23991,239917030
7416,,23991,239917416
7416,,23991,239917416
7175,,23991,239917175
20730,,23991,2399120730
20730,,23991,2399120730
7175,,23991,239917175
7416,,23991,239917416
20730,,23991,2399120730
7416,,23991,239917416
7416,,23991,239917416
20730,,23991,2399120730
7416,,23991,239917416
7815,,23991,239917815
7531,,23991,239917531
7637,,23991,239917637
7815,,23991,239917815
20730,,23991,2399120730
7589,,23991,239917589
7614,,23991,239917614
7416,,23991,239917416
7637,,23991,239917637
7815,,23991,239917815
20730,,23991,2399120730
7721,,23991,239917721
7815,,23991,239917815
20730,,23991,2399120730
20730,,23991,2399120730
7815,,23991,239917815
20730,,23991,2399120730
20730,,23991,2399120730
7809,,23991,239917809
20730,,23991,2399120730
20730,,23991,2399120730
7815,,23991,239917815
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
7815,,23991,239917815
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
8230,,23991,239918230
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
8474,,23991,239918474
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
9790,,23991,239919790
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
15030,,23991,2399115030
20730,,23991,2399120730
15754,,23991,2399115754
15907,,23991,2399115907
16779,,23991,2399116779
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20934,,23991,2399120934
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
24080,,23991,2399124080
20730,,23991,2399120730
20730,,23991,2399120730
24080,,23991,2399124080
20730,,23991,2399120730
24080,,23991,2399124080
23991,,23991,2399123991
20730,,23991,2399120730
20730,,23991,2399120730
23991,,23991,2399123991
24068,,23991,2399124068
20730,,23991,2399120730
24080,,23991,2399124080
20730,,23991,2399120730
24246,,23991,2399124246
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
20730,,23991,2399120730
174,,24,24174
209,,24,24209
72,,24,2472
245,,24,24245
524,,24,24524
14,,240,24014
78,,24027,2402778
144,,24027,24027144
147,,24027,24027147
150,,24027,24027150
151,,24027,24027151
153,,24027,24027153
1166,,2409,24091166
2710,,2409,24092710
1166,,2409,24091166
2710,,2409,24092710
1166,,2409,24091166
4607,,2409,24094607
1166,,2409,24091166
4607,,2409,24094607
1166,,2409,24091166
5429,,2409,24095429
5429,,2409,24095429
5702,,2409,24095702
5702,,2409,24095702
6622,,2409,24096622
5702,,2409,24095702
4607,,2409,24094607
5702,,2409,24095702
5702,,2409,24095702
5702,,2409,24095702
27,,2412,241227
118,,2412,2412118
1439,,2412,24121439
1439,,2412,24121439
310,,2412,2412310
348,,2412,2412348
1439,,2412,24121439
1439,,2412,24121439
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
2484,,2412,24122484
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
2627,,2412,24122627
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
2961,,2412,24122961
3262,,2412,24123262
3262,,2412,24123262
2961,,2412,24122961
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
2961,,2412,24122961
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3693,,2412,24123693
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
3262,,2412,24123262
191,,24133,24133191
191,,24133,24133191
191,,24133,24133191
191,,24133,24133191
191,,24133,24133191
191,,24133,24133191
191,,24133,24133191
3588,,2415,24153588
3588,,2415,24153588
3588,,2415,24153588
400,,2416,2416400
2645,,2416,24162645
2645,,2416,24162645
2645,,2416,24162645
1204,,2416,24161204
2138,,2416,24162138
2138,,2416,24162138
1682,,2417,24171682
345,,2418,2418345
1537,,2418,24181537
1183,,2419,24191183
8681,,242,2428681
6433,,242,2426433
6399,,242,2426399
6399,,242,2426399
6433,,242,2426433
6627,,242,2426627
11620,,242,24211620
11620,,242,24211620
6399,,242,2426399
6433,,242,2426433
6433,,242,2426433
8681,,242,2428681
8681,,242,2428681
8681,,242,2428681
8681,,242,2428681
1010,,2422,24221010
1058,,2422,24221058
214,,2423,2423214
2110,,243,2432110
4551,,243,2434551
4551,,243,2434551
270,,24319,24319270
270,,24319,24319270
270,,24319,24319270
565,,24319,24319565
270,,24319,24319270
270,,24319,24319270
270,,24319,24319270
5561,,24362,243625561
27605,,24362,2436227605
27605,,24362,2436227605
27605,,24362,2436227605
27605,,24362,2436227605
11850,,24362,2436211850
27605,,24362,2436227605
9600,,24362,243629600
5561,,24362,243625561
27692,,24362,2436227692
27692,,24362,2436227692
27692,,24362,2436227692
27692,,24362,2436227692
27692,,24362,2436227692
27692,,24362,2436227692
27692,,24362,2436227692
926,,24370,24370926
1137,,24370,243701137
926,,24370,24370926
926,,24370,24370926
1137,,24370,243701137
1137,,24370,243701137
1137,,24370,243701137
1137,,24370,243701137
1137,,24370,243701137
1137,,24370,243701137
1137,,24370,243701137
1137,,24370,243701137
1137,,24370,243701137
12050,,24372,2437212050
15421,,24372,2437215421
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
10744,,24372,2437210744
10744,,24372,2437210744
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
29711,,24372,2437229711
12050,,24372,2437212050
12050,,24372,2437212050
29711,,24372,2437229711
12050,,24372,2437212050
12050,,24372,2437212050
29711,,24372,2437229711
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
29711,,24372,2437229711
12050,,24372,2437212050
29711,,24372,2437229711
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
12050,,24372,2437212050
29711,,24372,2437229711
12050,,24372,2437212050
29711,,24372,2437229711
12050,,24372,2437212050
12050,,24372,2437212050
25542,,24372,2437225542
12050,,24372,2437212050
29711,,24372,2437229711
12050,,24372,2437212050
15421,,24372,2437215421
12050,,24372,2437212050
15421,,24372,2437215421
29711,,24372,2437229711
29711,,24372,2437229711
12050,,24372,2437212050
15421,,24372,2437215421
25542,,24372,2437225542
12050,,24372,2437212050
29711,,24372,2437229711
15421,,24372,2437215421
25542,,24372,2437225542
29711,,24372,2437229711
12050,,24372,2437212050
15421,,24372,2437215421
29711,,24372,2437229711
15421,,24372,2437215421
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
12050,,24372,2437212050
12050,,24372,2437212050
12050,,24372,2437212050
29711,,24372,2437229711
15421,,24372,2437215421
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
37700,,24372,2437237700
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
29711,,24372,2437229711
32624,,24372,2437232624
32624,,24372,2437232624
29711,,24372,2437229711
32624,,24372,2437232624
37700,,24372,2437237700
32624,,24372,2437232624
32624,,24372,2437232624
32624,,24372,2437232624
32624,,24372,2437232624
661,,244,244661
186,,24457,24457186
1506,,24496,244961506
3756,,24496,244963756
6061,,24496,244966061
1136,,24496,244961136
5314,,24496,244965314
5758,,24496,244965758
10838,,24496,2449610838
1,,24568,245681
978,,24576,24576978
172,,24629,24629172
172,,24629,24629172
172,,24629,24629172
172,,24629,24629172
172,,24629,24629172
172,,24629,24629172
172,,24629,24629172
172,,24629,24629172
172,,24629,24629172
172,,24629,24629172
322,,24629,24629322
322,,24629,24629322
322,,24629,24629322
1074,,24645,246451074
1074,,24645,246451074
1074,,24645,246451074
1074,,24645,246451074
701,,2469,2469701
701,,2469,2469701
701,,2469,2469701
469,,2472,2472469
469,,2472,2472469
37,,24738,2473837
37,,24738,2473837
37,,24738,2473837
37,,24738,2473837
37,,24738,2473837
150,,24745,24745150
150,,24745,24745150
135,,2475,2475135
229,,2476,2476229
296,,2478,2478296
806,,249,249806
4649,,249,2494649
4649,,249,2494649
1348,,249,2491348
2151,,249,2492151
4649,,249,2494649
2174,,249,2492174
4649,,249,2494649
2174,,249,2492174
4649,,249,2494649
4649,,249,2494649
23629,,249,24923629
2174,,249,2492174
2174,,249,2492174
2174,,249,2492174
2174,,249,2492174
34930,,249,24934930
2174,,249,2492174
2174,,249,2492174
8365,,249,2498365
2174,,249,2492174
2174,,249,2492174
4649,,249,2494649
4649,,249,2494649
2174,,249,2492174
12008,,249,24912008
2174,,249,2492174
2174,,249,2492174
2174,,249,2492174
4649,,249,2494649
2174,,249,2492174
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
2174,,249,2492174
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
23629,,249,24923629
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
28664,,249,24928664
37750,,249,24937750
37750,,249,24937750
37750,,249,24937750
37750,,249,24937750
37750,,249,24937750
37750,,249,24937750
37750,,249,24937750
37750,,249,24937750
37750,,249,24937750
37750,,249,24937750
23629,,249,24923629
23629,,249,24923629
37750,,249,24937750
37750,,249,24937750
37750,,249,24937750
37750,,249,24937750
1327,,2497,24971327
1327,,2497,24971327
1327,,2497,24971327
1784,,2497,24971784
3890,,2497,24973890
1784,,2497,24971784
1784,,2497,24971784
1327,,2497,24971327
1327,,2497,24971327
1327,,2497,24971327
1327,,2497,24971327
5932,,2497,24975932
6165,,2497,24976165
6165,,2497,24976165
1784,,2497,24971784
1327,,2497,24971327
9085,,2499,24999085
3952,,2499,24993952
3952,,2499,24993952
9085,,2499,24999085
3952,,2499,24993952
3952,,2499,24993952
3952,,2499,24993952
9085,,2499,24999085
1,,250,2501
1817,,25079,250791817
2790,,25079,250792790
1817,,25079,250791817
1817,,25079,250791817
1817,,25079,250791817
1817,,25079,250791817
2790,,25079,250792790
2127,,2511,25112127
1444,,2511,25111444
2127,,2511,25112127
2127,,2511,25112127
441,,2511,2511441
2127,,2511,25112127
2127,,2511,25112127
1444,,2511,25111444
2127,,2511,25112127
2127,,2511,25112127
2127,,2511,25112127
2127,,2511,25112127
1444,,2511,25111444
4487,,2511,25114487
46,,2516,251646
90,,2517,251790
736,,252,252736
432,,252,252432
736,,252,252736
736,,252,252736
736,,252,252736
736,,252,252736
736,,252,252736
736,,252,252736
736,,252,252736
736,,252,252736
736,,252,252736
1399,,2522,25221399
1,,2523,25231
28,,2523,252328
19,,2523,252319
34,,2523,252334
36,,2523,252336
37,,2523,252337
38,,2523,252338
39,,2523,252339
41,,2523,252341
42,,2523,252342
1655,,2524,25241655
1655,,2524,25241655
2385,,2524,25242385
2385,,2524,25242385
4183,,2525,25254183
4183,,2525,25254183
1489,,2526,25261489
1489,,2526,25261489
359,,2527,2527359
4089,,2527,25274089
511,,2528,2528511
7489,,2529,25297489
7634,,2529,25297634
7489,,2529,25297489
7634,,2529,25297634
7634,,2529,25297634
141,,253,253141
141,,253,253141
141,,253,253141
141,,253,253141
117,,253,253117
141,,253,253141
141,,253,253141
141,,253,253141
141,,253,253141
141,,253,253141
174,,253,253174
141,,253,253141
141,,253,253141
141,,253,253141
141,,253,253141
141,,253,253141
141,,253,253141
586,,253,253586
141,,253,253141
141,,253,253141
141,,253,253141
761,,2530,2530761
107,,2530,2530107
107,,2530,2530107
107,,2530,2530107
107,,2530,2530107
107,,2530,2530107
107,,2530,2530107
107,,2530,2530107
2287,,2531,25312287
2287,,2531,25312287
2287,,2531,25312287
3370,,2531,25313370
3370,,2531,25313370
28,,2532,253228
2636,,2548,25482636
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
5821,,2548,25485821
8896,,2548,25488896
10571,,2548,254810571
8896,,2548,25488896
7925,,2548,25487925
7925,,2548,25487925
6984,,2548,25486984
7925,,2548,25487925
8414,,2548,25488414
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
10851,,2548,254810851
10853,,2548,254810853
11052,,2548,254811052
11050,,2548,254811050
11863,,2548,254811863
7925,,2548,25487925
8896,,2548,25488896
12267,,2548,254812267
11863,,2548,254811863
8896,,2548,25488896
7925,,2548,25487925
8896,,2548,25488896
8896,,2548,25488896
12643,,2548,254812643
12457,,2548,254812457
8896,,2548,25488896
12987,,2548,254812987
12819,,2548,254812819
8896,,2548,25488896
13166,,2548,254813166
13657,,2548,254813657
13818,,2548,254813818
7925,,2548,25487925
14310,,2548,254814310
14656,,2548,254814656
7925,,2548,25487925
16397,,2548,254816397
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
17392,,2548,254817392
8896,,2548,25488896
8896,,2548,25488896
19079,,2548,254819079
19191,,2548,254819191
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
7925,,2548,25487925
8896,,2548,25488896
8896,,2548,25488896
7925,,2548,25487925
8896,,2548,25488896
8896,,2548,25488896
8896,,2548,25488896
7925,,2548,25487925
2868,,2553,25532868
136,,2553,2553136
136,,2553,2553136
2868,,2553,25532868
2163,,2553,25532163
2868,,2553,25532868
2868,,2553,25532868
2868,,2553,25532868
107,,2553,2553107
107,,2553,2553107
2868,,2553,25532868
107,,2553,2553107
2868,,2553,25532868
2868,,2553,25532868
3043,,2554,25543043
7894,,2554,25547894
3043,,2554,25543043
3043,,2554,25543043
3043,,2554,25543043
3043,,2554,25543043
3043,,2554,25543043
3043,,2554,25543043
3043,,2554,25543043
3043,,2554,25543043
3043,,2554,25543043
11123,,2554,255411123
7894,,2554,25547894
7894,,2554,25547894
7894,,2554,25547894
7894,,2554,25547894
7894,,2554,25547894
1173,,2555,25551173
6896,,2555,25556896
6896,,2555,25556896
6320,,2555,25556320
9796,,2555,25559796
9796,,2555,25559796
9796,,2555,25559796
6320,,2555,25556320
9477,,2555,25559477
6320,,2555,25556320
9796,,2555,25559796
6320,,2555,25556320
6320,,2555,25556320
9796,,2555,25559796
9796,,2555,25559796
9796,,2555,25559796
763,,2558,2558763
763,,2558,2558763
4979,,2561,25614979
4979,,2561,25614979
4001,,257,2574001
32,,257,25732
12083,,257,25712083
32,,257,25732
12083,,257,25712083
32,,257,25732
18509,,257,25718509
35172,,257,25735172
36451,,257,25736451
36451,,257,25736451
35172,,257,25735172
36451,,257,25736451
36451,,257,25736451
36451,,257,25736451
36451,,257,25736451
36451,,257,25736451
36451,,257,25736451
18509,,257,25718509
18509,,257,25718509
36451,,257,25736451
1989,,2570,25701989
14166,,2570,257014166
14166,,2570,257014166
14166,,2570,257014166
2235,,2570,25702235
2235,,2570,25702235
2235,,2570,25702235
2235,,2570,25702235
2235,,2570,25702235
11540,,2570,257011540
12081,,2570,257012081
13531,,2570,257013531
13760,,2570,257013760
14166,,2570,257014166
14166,,2570,257014166
14166,,2570,257014166
14166,,2570,257014166
14166,,2570,257014166
34,,2571,257134
37976,,2571,257137976
412,,2571,2571412
37976,,2571,257137976
414,,2571,2571414
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
11766,,2571,257111766
11864,,2571,257111864
37976,,2571,257137976
11949,,2571,257111949
11972,,2571,257111972
11995,,2571,257111995
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
13792,,2571,257113792
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
16028,,2571,257116028
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
37976,,2571,257137976
55994,,2571,257155994
55994,,2571,257155994
55994,,2571,257155994
55994,,2571,257155994
55994,,2571,257155994
55994,,2571,257155994
55994,,2571,257155994
55994,,2571,257155994
55994,,2571,257155994
55994,,2571,257155994
55994,,2571,257155994
55994,,2571,257155994
55994,,2571,257155994
55994,,2571,257155994
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
47259,,2571,257147259
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
55503,,2571,257155503
59891,,2571,257159891
65232,,2571,257165232
60629,,2571,257160629
65232,,2571,257165232
65232,,2571,257165232
65232,,2571,257165232
61968,,2571,257161968
62553,,2571,257162553
65232,,2571,257165232
65232,,2571,257165232
65232,,2571,257165232
65232,,2571,257165232
65232,,2571,257165232
65232,,2571,257165232
65232,,2571,257165232
64738,,2571,257164738
65232,,2571,257165232
65232,,2571,257165232
65232,,2571,257165232
65495,,2571,257165495
65232,,2571,257165232
65572,,2571,257165572
65232,,2571,257165232
65232,,2571,257165232
65232,,2571,257165232
65725,,2571,257165725
66103,,2571,257166103
66249,,2571,257166249
66391,,2571,257166391
66462,,2571,257166462
66533,,2571,257166533
66602,,2571,257166602
66740,,2571,257166740
67219,,2571,257167219
65232,,2571,257165232
65232,,2571,257165232
69234,,2571,257169234
163377,,2571,2571163377
69948,,2571,257169948
163377,,2571,2571163377
163377,,2571,2571163377
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
163377,,2571,2571163377
74622,,2571,257174622
74622,,2571,257174622
163377,,2571,2571163377
163377,,2571,2571163377
163377,,2571,2571163377
74622,,2571,257174622
74622,,2571,257174622
71777,,2571,257171777
74622,,2571,257174622
74622,,2571,257174622
72096,,2571,257172096
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
77825,,2571,257177825
74622,,2571,257174622
74622,,2571,257174622
163377,,2571,2571163377
74622,,2571,257174622
74622,,2571,257174622
74622,,2571,257174622
163377,,2571,2571163377
163377,,2571,2571163377
163377,,2571,2571163377
163377,,2571,2571163377
163377,,2571,2571163377
163377,,2571,2571163377
84566,,2571,257184566
84202,,2571,257184202
84931,,2571,257184931
91365,,2571,257191365
163377,,2571,2571163377
163377,,2571,2571163377
163377,,2571,2571163377
87058,,2571,257187058
85488,,2571,257185488
87059,,2571,257187059
87261,,2571,257187261
87467,,2571,257187467
163377,,2571,2571163377
163377,,2571,2571163377
91365,,2571,257191365
163377,,2571,2571163377
91365,,2571,257191365
163377,,2571,2571163377
89150,,2571,257189150
91365,,2571,257191365
90481,,2571,257190481
91365,,2571,257191365
91365,,2571,257191365
90021,,2571,257190021
91365,,2571,257191365
90019,,2571,257190019
90255,,2571,257190255
90256,,2571,257190256
90716,,2571,257190716
91365,,2571,257191365
91833,,2571,257191833
92274,,2571,257192274
92496,,2571,257192496
92718,,2571,257192718
92720,,2571,257192720
92721,,2571,257192721
93160,,2571,257193160
91365,,2571,257191365
93380,,2571,257193380
91365,,2571,257191365
91365,,2571,257191365
94684,,2571,257194684
91365,,2571,257191365
95113,,2571,257195113
95114,,2571,257195114
91365,,2571,257191365
95539,,2571,257195539
95538,,2571,257195538
91365,,2571,257191365
96162,,2571,257196162
91365,,2571,257191365
96368,,2571,257196368
91365,,2571,257191365
96575,,2571,257196575
96780,,2571,257196780
97373,,2571,257197373
91365,,2571,257191365
91365,,2571,257191365
91365,,2571,257191365
99287,,2571,257199287
91365,,2571,257191365
100435,,2571,2571100435
100436,,2571,2571100436
100627,,2571,2571100627
91365,,2571,257191365
102542,,2571,2571102542
91365,,2571,257191365
102933,,2571,2571102933
103128,,2571,2571103128
103321,,2571,2571103321
91365,,2571,257191365
104092,,2571,2571104092
91365,,2571,257191365
91365,,2571,257191365
105067,,2571,2571105067
91365,,2571,257191365
91365,,2571,257191365
91365,,2571,257191365
91365,,2571,257191365
91365,,2571,257191365
105876,,2571,2571105876
106091,,2571,2571106091
91365,,2571,257191365
91365,,2571,257191365
91365,,2571,257191365
91365,,2571,257191365
108360,,2571,2571108360
